material_id,formula_pretty,spacegroup,formation_energy_per_atom,band_gap,energy_above_hull,total_magnetization,ordering,total_magnetization_normalized_formula_units,num_magnetic_sites,theoretical,Magmom_per_B
mp-1055985,B,P6/mmm,0.7073052808333342,0.0,0.7073052808333342,1e-07,NM,1e-07,0,False,1e-07
mp-1182425,B,C2/m,0.4823335816666668,0.0,0.4823335816666665,0.0003072,NM,2.56e-05,0,True,2.56e-05
mp-1202723,B,Pa-3,0.32143077000000037,0.0,0.3214307700000001,0.0026779,NM,5.5789583333333335e-05,0,True,5.5789583333333335e-05
mp-1196985,B,Pm-3,0.21457527125000078,0.0,0.2145752712500011,0.7147173,NM,0.01488994375,0,True,0.01488994375
mp-22046,B,P4_2/nnm,0.09835179263333316,0.0,0.09835179263333416,2e-07,NM,3.9999999999999994e-09,0,False,3.9999999999999994e-09
mp-541848,B,R-3m,0.7090749072222235,0.0,0.7090749072222229,0.0,NM,0.0,0,False,0.0
mp-1193675,B,Pnnm,0.02743610940476263,1.5133,0.027436109404762377,0.0,NM,0.0,0,False,0.0
mp-570316,B,P4_2/nnm,0.1552666991666669,0.0,0.1552666991666669,1.6e-06,NM,3.3333333333333334e-08,0,False,3.3333333333333334e-08
mp-570602,B,P4_2/nnm,0.22346854563333296,0.0,0.22346854563333363,4.1e-06,FM,8.199999999999999e-08,2,False,8.199999999999999e-08
mp-160,B,R-3m,0.0,1.4333999999999998,0.0,0.0,NM,0.0,0,False,0.0
mp-632401,B,P1,0.2915357083333336,0.0,0.29153570833333387,0.0,NM,0.0,0,True,0.0
mp-729184,B,P2/c,1.4986150785833339,0.5116,1.4986150785833336,0.0007432,NM,1.8579999999999998e-05,0,False,1.8579999999999998e-05
mp-1228790,B,R-3m,0.19068457950000137,0.0,0.19068457950000095,1.3e-06,NM,1.2380952380952381e-08,0,True,1.2380952380952381e-08
mp-161,B,R-3m,0.02697622816666743,0.0,0.026976228166667227,1e-07,NM,9.523809523809524e-10,0,False,9.523809523809524e-10
mp-1104251,B,R-3m,0.21466703350000102,0.0,0.21466703350000138,0.0005542,NM,3.694666666666667e-05,0,False,3.694666666666667e-05
mp-1079437,FeB4,Pnnm,-0.1707829783333338,0.0,0.006845146833336813,7.9e-06,NM,3.95e-06,0,False,9.875e-07
mp-12570,ThB12,Fm-3m,-0.2534662107692294,0.0,0.009697142692307814,0.0,NM,0.0,0,False,0.0
mp-493,Co2B,I4/mcm,-0.24436671305555535,0.0,0.023685056666666426,4.0339395,FM,2.01696975,4,False,2.01696975
mp-22266,GdB6,Pm-3m,-0.45662003499999926,0.0,0.0,6.839141,FM,6.839141,1,False,1.1398568333333332
mp-585,MnB2,P6/mmm,-0.2905682387547894,0.0,0.09272784444443616,2.933335,FM,2.933335,1,False,1.4666675
mp-1096825,B6Pb,Pm-3m,0.11510001500000097,0.9206000000000003,0.11510001499999234,0.0001254,NM,0.0001254,0,True,2.0900000000000003e-05
mp-10255,Nb3B4,Immm,-0.7657891780952377,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-7991,BN,P6_3/mmc,-1.4611192995833324,3.9616999999999996,0.0002607300000008195,0.0,NM,0.0,0,False,0.0
mp-7229,B5Mo2,R-3m,0.06542707773809602,0.0,0.4354736101190504,0.0189101,NM,0.0189101,0,False,0.0037820199999999997
mp-684709,K3B17,I4/mmm,0.09214177625833316,0.14349999999999996,0.1182718158083329,0.1403349,NM,0.07016745,0,True,0.00412749705882353
mp-800,TmB2,P6/mmm,-0.6522547150000003,0.0,0.0,2.9e-06,NM,2.9e-06,0,False,1.45e-06
mp-1217367,Th2B15,P4/mmm,-0.3914259716176469,0.0,0.011059157205882464,0.001834,NM,0.000917,0,True,6.113333333333333e-05
mp-1080021,Nb2B3,Cmcm,-0.7472915165000004,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-569128,SiB3,Imma,-0.04022795062499984,1.4080000000000004,0.0,0.0,NM,0.0,0,False,0.0
mp-1192099,BO3,P3_2,-0.9142760351041671,0.0,0.8349862688020835,17.9999042,FM,2.9999840333333334,18,False,2.9999840333333334
mp-758800,B84O11,P1,-0.6331808554342112,2.5780000000000003,0.019661100526315423,0.001742,NM,0.001742,0,True,2.073809523809524e-05
mp-1386486,BC5,P-1,2.8466256038888886,0.0,2.8675307892013935,6.57e-05,NM,3.285e-05,0,True,3.285e-05
mp-7700,SiB6,Pm-3m,0.45593667928571435,0.04659999999999975,0.4789240796428569,1e-07,NM,1e-07,0,False,1.6666666666666667e-08
mp-1097,TaB,Cmcm,-0.8128741745833317,0.0,0.0,4e-07,NM,2e-07,0,False,2e-07
mp-965,TbB2,P6/mmm,-0.5270450061111104,0.0,0.0,4.7e-06,NM,4.7e-06,0,False,2.35e-06
mp-1071504,Ti2B,I4/mcm,0.1606498597222211,0.0,0.7153529880555549,0.0192567,NM,0.00962835,0,True,0.00962835
mp-1245924,TiB12,Fm-3m,-0.09357950256410255,0.0,0.1500362960256405,0.0013905,NM,0.0013905,0,True,0.000115875
mp-616575,MnB,P4_2/ncm,-0.0007014422988502744,0.0,0.4997346450000011,8.0605966,FM,1.007574575,8,False,1.007574575
mp-1104905,TmB12,Fm-3m,-0.2515251789743583,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1228623,BC,P-6m2,0.5973668766666664,0.0,0.6600824326041677,0.0004918,NM,0.0004918,0,True,0.0004918
mp-1183146,BAu3,Fm-3m,0.8769440827083339,0.0,0.8769440827083339,0.0002553,NM,0.0002553,0,True,0.0002553
mp-1079053,B2Mo3,P4/mbm,-0.37031426166666676,0.0,0.031473593999999494,0.0,NM,0.0,0,False,0.0
mp-13151,BN,P4_2/mnm,-1.2822043833333332,4.7783,0.17917564625000004,0.0002724,NM,6.81e-05,0,True,6.81e-05
mp-1078253,MnB4,Pnnm,-0.28194521791953947,0.0,0.007638862000000302,1.3649548,FM,0.6824774,2,False,0.17061935
mp-1199451,B2S3,I4_1/a,-0.735364399101667,2.5061,0.0,5.1e-06,NM,1.02e-07,0,False,5.1e-08
mp-1183252,BIr,P-6m2,-0.20050601958333303,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-1221769,Mn4B,F222,-0.1350886091781618,0.0,0.10306404682758696,0.0002964,NM,0.0001482,0,True,0.0001482
mp-1080698,Fe3B,P6_322,0.030755197708334236,0.0,0.2613752812500003,11.824489,FM,5.9122445,6,True,5.9122445
mp-1103809,NpB12,Fm-3m,-0.2138517475961532,0.0,0.0,3.5665569,FM,3.5665569,1,False,0.297213075
mp-1245297,BN,P1,-0.635931230883333,1.0362,0.8254487987000001,0.0066455,NM,0.00013291,0,True,0.00013291
mp-629015,BN,P6_3/mmc,-1.457822842083333,3.9745,0.003557187500000225,0.0,NM,0.0,0,True,0.0
mp-1002183,TcB,Pm-3m,0.13570741291666621,0.0,0.5208401765909123,0.0019581,NM,0.0019581,0,True,0.0019581
mp-1104585,HoB12,Fm-3m,-0.2510495838461537,0.0,0.0,2e-07,NM,2e-07,0,False,1.6666666666666667e-08
mp-1228730,B24Mo7,P-6m2,-0.14038892483870954,0.0,0.1520672055913952,0.0025306,NM,0.0025306,0,True,0.00010544166666666666
mp-1187032,Sn3B,I4/mmm,0.921080893958333,0.0,0.921080893958333,0.0003453,NM,0.0003453,0,True,0.0003453
mp-1102394,Nb5B6,Cmmm,-0.7659120259090909,0.0,0.0012770063636367013,0.0,NM,0.0,0,False,0.0
mp-569803,B2W,P6_3/mmc,-0.3329432327777771,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-10145,YbB2,P6/mmm,-0.2122027627777777,0.0,0.17885250083333304,0.0005989,NM,0.0005989,0,False,0.00029945
mp-1222412,LiB3,P4/mmm,-0.11319147520833273,0.1282000000000001,0.1238615012499995,3.74e-05,NM,1.87e-05,0,True,6.2333333333333335e-06
mp-997617,BOs,P-6m2,-0.23685480958333294,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-1080664,CrB,I4_1/amd,-0.5294658558333332,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-2267,HoB2,P6/mmm,-0.5925310861111098,0.0,0.0,6.5e-06,NM,6.5e-06,0,False,3.25e-06
mp-978989,Tc7B3,P6_3mc,-0.3185272267500011,0.0,0.0,1e-07,NM,5e-08,0,False,1.6666666666666667e-08
mp-7817,YB12,Fm-3m,-0.2439182797435896,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1338697,B5H9,P4_3,-0.16437817470238109,5.964700000000001,0.019234778920463214,0.0,NM,0.0,0,True,0.0
mp-10118,Mn3B4,Immm,-0.4073655486371095,0.0,0.04286767976190475,7.0516034,FM,7.0516034,3,False,1.76290085
mp-13415,Ta3B2,P4/mbm,-0.6724638266666674,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1346,B6O,R-3m,-0.8054543612499998,1.9938000000000002,0.0,0.0,NM,0.0,0,False,0.0
mp-1004377,HfB6,Pm-3m,0.09943785785714405,0.0,0.535674840476192,0.0013815,NM,0.0013815,0,True,0.00023024999999999999
mp-2536,Ni2B,I4/mcm,-0.2897221180555552,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-978855,Sn3B,Pm-3m,0.9310438489583333,0.0,0.9310438489583333,0.0097396,NM,0.0097396,0,True,0.0097396
mp-20689,Nb3B2,P4/mbm,-0.6315941196666671,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-861943,BPt3,P6_3/mmc,-0.018687337291666495,0.0,0.11299173750000069,0.0004383,NM,0.00021915,0,True,0.00021915
mp-12062,AgB2,P6/mmm,0.5238218650000004,0.0,0.5238218649999995,0.0006201,NM,0.0006201,0,False,0.00031005
mp-8546,SmB4,P4/mbm,-0.5836938178333334,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1200183,BS2,P2_1/c,-0.3055645490277775,0.0,0.42403687631944553,12.007029,FM,1.00058575,12,False,1.00058575
mp-1032,Ta2B,I4/mcm,-0.5240559813888895,0.0,0.0363305408333332,0.0,NM,0.0,0,False,0.0
mp-1245212,B2O3,P1,-2.676725261116666,4.4325,0.12209442513333357,0.0,NM,0.0,0,True,0.0
mp-530274,Al23B50,P-1,-0.054580308881278974,0.0,0.0,4e-07,NM,4e-07,0,True,7.999999999999999e-09
mp-1190529,BPd5,P2_1/c,-0.2177045856944441,0.0,0.0,0.0010983,NM,0.000274575,0,True,0.000274575
mp-1890,BMo,I4_1/amd,-0.5022348195833324,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-28366,Gd2B5,P2_1/c,-0.5845295036904748,0.0,0.0,0.0731671,FiM,0.018291775,8,False,0.003658355
mp-569424,Cr2B,Fddd,-0.3718065338888887,0.0,0.0,8e-07,NM,2e-07,0,False,2e-07
mp-10143,TiB,F-43m,0.7207276087499999,0.0,1.5527823012499997,0.0071934,NM,0.0071934,0,False,0.0071934
mp-1094049,SnB6,Pm-3m,0.173927298571429,0.7525000000000004,0.17392729857142886,0.0001256,NM,0.0001256,0,True,2.093333333333333e-05
mp-1189845,FeB,P4_2/ncm,-0.03122489708333287,0.0,0.34832196999999976,8.2879874,FM,1.035998425,8,False,1.035998425
mp-1103888,YbB12,Fm-3m,-0.16514355769230787,0.0,0.08275163115384565,5.8e-06,NM,5.8e-06,0,False,4.833333333333334e-07
mp-624,B6As,R-3m,-0.17031413071428553,2.6454000000000004,0.0,0.0,NM,0.0,0,False,0.0
mp-604884,BN,P-6m2,-1.457241514583334,4.3683,0.004138514999999288,0.0,NM,0.0,0,True,0.0
mp-685078,K11B62,Pm,0.1352349105296815,0.0,0.1613438944474881,0.0242259,NM,0.0242259,0,True,0.0003907403225806452
mp-1077506,BN,Imm2,-1.1596577804166657,0.9469999999999992,0.30172224916666757,0.0001283,NM,4.2766666666666665e-05,0,True,4.2766666666666665e-05
mp-978495,SiB,P6_3mc,0.3849925629166666,0.0,0.4118111966666662,0.0003061,NM,0.00015305,0,True,0.00015305
mp-1238815,B4C,Cm,-0.10034488950000006,3.0415,0.0,0.0,NM,0.0,0,True,0.0
mp-714851,BN,P1,-1.363197862083334,2.8663,0.0981821674999992,1.48e-05,NM,1.48e-05,0,True,1.48e-05
mp-365,MgB4,Pnma,-0.13883316333333298,0.3735999999999997,0.0,0.0,NM,0.0,0,False,0.0
mp-1103120,LiB11,I-4m2,0.6697516046527786,0.0,0.7487692634722221,0.0009569,NM,0.0009569,0,True,8.69909090909091e-05
mp-1184492,In3B,Fm-3m,0.9109000777083334,0.0,0.9109000777083334,0.0001341,NM,0.0001341,0,True,0.0001341
mp-685145,BN,Fmm2,-1.4550472670833337,3.2495000000000003,0.006332762499999589,0.0,NM,0.0,0,False,0.0
mp-1101854,LiB11,I-4m2,0.7515439263194459,0.0,0.8305615851388897,0.000578,NM,0.000578,0,True,5.254545454545454e-05
mp-1108,TaB2,P6/mmm,-0.6492166861111102,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1245301,BN,P1,-0.8400281440833328,0.8285,0.6213518855000011,0.0009471,NM,1.8942e-05,0,True,1.8942e-05
mp-13150,BN,R3m,-1.4593425520833332,4.3887,0.002037477500000051,0.0,NM,0.0,0,True,0.0
mp-1025170,Ti3B4,Immm,-0.9328539909523812,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-29654,B9H11,Pccn,-0.18900603437499938,2.9118,0.0,0.0,NM,0.0,0,False,0.0
mp-1006880,BiB,F-43m,0.7965304954166665,0.09220000000000006,0.7965304954166665,0.0001848,NM,0.0001848,0,True,0.0001848
mp-10142,Ta3B4,Immm,-0.773151200952381,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1239206,BC3,I-43m,0.24879371427083363,0.0,0.28015149223958424,0.000394,NM,4.925e-05,0,True,4.925e-05
mp-639154,Co23B6,Fm-3m,-0.14791275551724167,0.0,0.018464204999999012,35.1610391,FM,35.1610391,23,False,5.860173183333334
mp-29953,Na2B29,Imm2,0.004806200356877951,0.0,0.05517210636774106,0.0069913,NM,0.0069913,0,True,0.00024107931034482758
mp-27200,B13H19,P2_1/c,-0.15998214989583381,2.7668999999999997,0.026613134975132624,0.0006628,NM,0.0001657,0,False,1.2746153846153845e-05
mp-1215015,BOs,P-1,0.1692345891666669,0.0,0.40608939874999983,0.0017001,NM,0.000425025,0,True,0.000425025
mp-999120,TcB,P6_3/mmc,-0.2223849345833333,0.0,0.1627478290909128,0.0002465,NM,0.00012325,0,True,0.00012325
mp-1104066,TbB12,Fm-3m,-0.24801617769230797,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1105080,BPd6,Fddd,-0.1936279320238096,0.0,0.005728853571428161,0.0001454,NM,7.27e-05,0,True,7.27e-05
mp-1188147,B4Os,P6_3/mmc,0.6549123211666668,0.0,0.7827130438333363,0.000214,NM,5.35e-05,0,True,1.3375e-05
mp-776402,B10H13,Pbca,-0.18162338268115882,3.206,0.006570894966032803,0.0,NM,0.0,0,False,0.0
mp-601223,BN,P6_3/mmc,1.1006231079166664,0.0,2.5620031374999996,9.04e-05,NM,4.52e-05,0,True,4.52e-05
mp-1639,BN,F-43m,-1.3840260620833327,4.4506,0.07735396750000056,0.0006126,NM,0.0006126,0,False,0.0006126
mp-1095514,BC5,P-1,0.2827708422222213,0.0,0.3036760275347259,0.0006096,NM,0.0003048,0,True,0.0003048
mp-12763,TbB6,Pm-3m,-0.416075649285714,0.0,0.020184779999999236,0.0,NM,0.0,0,False,0.0
mp-1004525,SmB12,Fm-3m,-0.2275494834615378,0.0,0.01745026038461628,0.0,NM,0.0,0,True,0.0
mp-23184,BCl3,P6_3/m,-1.4336250847916658,4.7135,0.0,0.0,NM,0.0,0,False,0.0
mp-2091,V3B2,P4/mbm,-0.7226935446666658,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-984,BN,P6_3/mmc,-1.4613800295833332,4.273999999999999,0.0,0.0,NM,0.0,0,False,0.0
mp-1756,ThB6,Pm-3m,-0.48873194214285676,0.0,0.0,1e-07,NM,1e-07,0,False,1.6666666666666667e-08
mp-13854,B3Ru2,P6_3/mmc,-0.3316785064999991,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1060982,CsB,Fm-3m,2.1456535114511497,0.0,2.1456535114511497,1.9844447,FM,1.9844447,1,False,1.9844447
mp-1187632,Tl3B,Fm-3m,0.9822966577083334,0.0,0.9822966577083334,0.0017338,NM,0.0017338,0,True,0.0017338
mp-1205309,LiB,Imma,-0.09493951124999978,0.38139999999999996,0.07088204500000028,3e-07,NM,1.5e-07,0,True,1.5e-07
mp-984728,BC,P6_3mc,0.49991762416666674,0.0,0.562633180104168,0.001636,NM,0.000818,0,True,0.000818
mp-28395,B6P,R-3m,-0.2902561697619045,2.4757,0.0,0.0,NM,0.0,0,False,0.0
mp-9208,V2B3,Cmcm,-0.7982462725000005,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-862847,PaB3,P6_3/mmc,-0.20069146437499885,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-27798,B4H5,P2_1/c,-0.17635582831018504,2.8803,0.01235385043404591,0.0006674,NM,4.17125e-05,0,False,1.0428125e-05
mp-569405,B3H5,P2_1/c,-0.17308471020833358,3.6391,0.011612727504725306,0.0028683,NM,0.000239025,0,False,7.9675e-05
mp-1016262,Mg7B,P-6m2,0.3574743701041667,0.0,0.38191598812499983,0.0028733,NM,0.0028733,0,True,0.0028733
mp-862984,PmB3,P6_3/mmc,-0.10153382374999964,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-1077743,BC5,Imm2,0.2526929372222213,0.0,0.27359812253472704,9.39e-05,NM,9.39e-05,0,True,9.39e-05
mp-1296,ErB6,Pm-3m,-0.36644764357142734,0.0,0.06417118660714394,0.0,NM,0.0,0,False,0.0
mp-706937,B9H11,P2_1/c,-0.1863846649374999,3.319,0.0026213694375085694,4e-07,NM,5e-08,0,False,5.555555555555555e-09
mp-12054,Cr2B3,Cmcm,-0.4278752324999999,0.0,0.028111312499996544,0.0048854,NM,0.0024427,0,False,0.0008142333333333333
mp-12569,PrB4,P4/mbm,-0.5431924088333332,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1080030,BC7,P3m1,0.2347740672916654,0.0,0.2504529562760407,0.0035369,NM,0.0035369,0,True,0.0035369
mp-1097873,NdB4,C2/m,0.23044214316666753,0.0,0.7919851270000002,0.0008364,NM,0.0008364,0,True,0.0002091
mp-20787,FeB,Pnma,-0.37156264458333244,0.0,0.007984222500000193,4.6730965,FM,1.168274125,4,False,1.168274125
mp-505534,PuB6,Pm-3m,-0.38695683499999944,0.0,0.004874788303572686,5.4662987,FM,5.4662987,1,False,0.9110497833333334
mp-972733,Si3B,P6_3/mmc,0.9099000589583328,0.0,0.9233093758333331,0.0025783,NM,0.00128915,0,True,0.00128915
